parent,name,display
24454,13023,Gomphonema anjae (provisional)
22536,13024,Navicula striolata
12143,13025,Rhopalodia gibba var. parallela
24582,13026,Stephanodiscus medius/minutulus
24414,13027,Cyclotella paucipunctata
10886,13028,Fragilaria construens var. pumila/venter
5397,13029,Pinnularia schroederii
14650,13030,Achnanthidium deflexum
24436,13031,Encyonema hebridicum
19370,13032,Planothidium haynaldii
24595,13033,Ulnaria ulna
24445,13034,Fallacia oculiformis
24504,13035,Lyrella spectabilis
24415,13036,Cylindrotheca closterium
24593,13037,Tryblionella scalaris
24526,13038,Nupela vitiosa
5397,13039,Pinnularia amabilis
5397,13040,Pinnularia rhombarea
5397,13041,Pinnularia saprophila
14650,13042,Achnanthidium thienemannii
19370,13043,Planothidium calcar
19369,13044,Karayevia bottnica
24394,13045,Berkeleya rutilans
24454,13046,Gomphonema turgidum
24386,13047,Aneumastus minor
24406,13048,Cocconeis pseudolineata
24561,13049,Puncticulata bodanica
24416,13050,Cymbella tropica
24443,13051,Eunotia rabenhorstiana var. elongata
24447,13052,Fragilaria distans
24580,13053,Staurosirella oldenburgiana
24579,13054,Staurosira stevensonii
12519,13055,Fragilariforma constricta fo. trinodis
24451,13056,Frustulia krammeri
12645,13057,Paralia sulcata fo. coronata
24392,13058,Aulacoseira tenella
24541,13059,Placoneis lata
24541,13060,Placoneis neglecta
24445,13061,Fallacia enigmatica
24569,13062,Sellaphora hustedtii
24445,13063,Fallacia lenzii
24503,13064,Luticola naviculoides
24503,13065,Luticola stigma
22536,13066,Navicula geronimensis
24503,13067,Luticola terminata
24402,13068,Cavinula variostriata
11850,13069,Nitzschia obtusa var. kurziana
24553,13070,Psammodictyon panduriforme
19370,13071,Planothidium fossile
24569,13072,Sellaphora rostrata
24584,13073,Surirella helvetica
24447,13074,Fragilaria austriaca
10881,13075,Fragilaria capucina var. fragilarioides
24558,13076,Pseudostaurosira subsalina
24390,13077,Astartiella bahusiensis
14650,13078,Achnanthidium caledonicum
24548,13079,Platessa conspicua
24548,13080,Platessa holsatica
24548,13081,Platessa montana
24548,13082,Platessa hustedtii
24548,13083,Platessa rupestris
19370,13084,Planothidium stewartii
24447,13085,Fragilaria radians
24434,13086,Discostella glomerata
24434,13087,Discostella pseudostelligera
24434,13088,Discostella stelligera
24434,13089,Discostella stelligeroides
24434,13090,Discostella woltereckii
24559,13091,Pseudostaurosiropsis geocollegarum
24558,13092,Pseudostaurosira trainorii
24447,13093,Fragilaria rhabdosoma
24447,13094,Fragilaria sepes
24454,13096,Gomphonema auritum
22536,13097,Navicula phylleptosoma
24521,13098,Nitzschia calcicola
24409,13099,Craticula buderi
22536,13100,Navicula oppugnata
24526,13101,Nupela fennica
24521,13102,Nitzschia kurzeana
24440,13103,Eolimna minima
24436,13104,Encyonema alpinum
12444,13105,Encyonema muelleri fo. ventricosum
24593,13106,Tryblionella granulata
14650,13107,Achnanthidium eutrophilum
24580,13108,Staurosirella incognita
24424,13109,Delphineis minutissima
22536,13110,Navicula hanseatica
24540,13111,Pinnunavis elegans
24396,13112,Brachysira type 1 St-Jacques
24447,13113,Fragilaria small girdle St-Jacques
24562,13114,Reimeria uniseriata
24596,13115,Urosolenia eriensis
24397,13116,Brevisira arentii
14159,13117,Achnanthes subrostrata var. appalachiana
24559,13118,Pseudostaurosiropsis connecticutensis
24570,13119,Seminavis cymbelloides
24558,13120,Pseudostaurosira microstriata
24451,13121,Frustulia bahlsii
24451,13122,Frustulia neomundana
24454,13123,Gomphonema tumidum
22536,13124,Navicula broetzii
24521,13125,Nitzschia hybrida
24434,13126,Discostella asterocostata
24447,13127,Fragilaria longifusiformis
24499,13128,Kobayasiella venezuelensis
24581,13129,Stenopterobia planctonica
24580,13130,Staurosirella subrobusta
24558,13131,Pseudostaurosira polonica
24414,13132,Cyclotella meduanae
24396,13133,Brachysira elliptica
24521,13134,Nitzschia kimberliensis
22536,13135,Navicula trophicatrix
24569,13136,Sellaphora parapupula
22536,13137,Navicula associata
22536,13138,Navicula sieminskiae
14650,13139,Achnanthidium strictum
24569,13140,Sellaphora santiagoi
24541,13141,Placoneis hambergii
14650,13142,Achnanthidium reimeri
10347,13143,Amphora lineolata
24414,13144,Cyclotella gordonensis
24595,13145,Ulnaria contracta
22536,13146,Navicula doehleri
24570,13147,Seminavis strigosa
10347,13148,Amphora subtropica
10347,13149,Amphora sulcata
12094,13150,Pinnularia acrosphaeria var. parva
24449,13151,Fragilariforma acidobiontica
5397,13152,Pinnularia perirrorata
5397,13153,Pinnularia undula
24592,13154,Thalassiosira proschkinae
24574,13155,Skeletonema subsalsum
24438,13156,Encyonopsis neoamphioxys
24582,13157,Stephanodiscus binatus
24447,13158,Fragilaria atomus
5397,13159,Pinnularia perinterrupta
24394,13160,Berkeleya scopulorum
24592,13161,Thalassiosira exigua
24496,13162,Hippodonta neglecta
24416,13163,Cymbella peraspera
10589,13164,Cymbella mexicana var. kamtschatica
24396,13165,Brachysira styriaca
24552,13166,Proschkinia bulnheimii
24569,13167,Sellaphora rexii
24569,13168,Sellaphora mutatoides
5397,13169,Pinnularia brauniana
22536,13170,Navicula rakowskae
24408,13171,Cosmioneis grossepunctata
10691,13172,Eunotia curvata fo. bergii
24447,13173,Fragilaria utermoehlii
10390,13174,Aulacoseira distans var. nivaloides
14650,13175,Achnanthidium jackii
24436,13176,Encyonema paucistriatum
10727,13177,Eunotia praerupta var. curta
24445,13178,Fallacia litoricola
24520,13179,Neidium carterii
24521,13180,Nitzschia gisela
5395,13181,Eunotia torula
24416,13182,Cymbella excisiformis
24416,13183,Cymbella lancettula
24416,13184,Cymbella vulgata
24416,13185,Cymbella diversistigmata
14650,13186,Achnanthidium duthii
22536,13187,Navicula claytonii
24592,13188,Thalassiosira lacustris
24422,13189,Cymbopleura subcuspidata
24422,13190,Cymbopleura inaequalis
24422,13191,Cymbopleura hauckii
24422,13192,Cymbopleura austriaca
24422,13193,Cymbopleura naviculiformis
24422,13194,Cymbopleura hybrida
24422,13195,Cymbopleura hercynica
24422,13196,Cymbopleura angustata
24422,13197,Cymbopleura lapponica
24422,13198,Cymbopleura stauroneiformis
24422,13199,Cymbopleura incerta
24422,13200,Cymbopleura subaequalis
24452,13201,Geissleria lateropunctata
22536,13202,Navicula digitoradiata
24445,13203,Fallacia helensis
24445,13204,Fallacia fracta
24503,13205,Luticola heufleriana
24519,13206,Neidiopsis levanderi
24499,13207,Kobayasiella madumensis
24503,13208,Luticola paramutica
24445,13209,Fallacia sublucidula
24445,13210,Fallacia submitis
24390,13211,Astartiella bremeyeri
19275,13212,Psammothidium curtissimum
12781,13214,Planothidium frequentissimum var. magnum
19370,13215,Planothidium lemmermannii
24567,13216,Rossithidium nodosum
19369,13217,Karayevia oblongella
19275,13218,Psammothidium rechtensis
14650,13219,Achnanthidium subsalsum
24492,13220,Halamphora acutiuscula
24492,13221,Halamphora coffeaeformis
10347,13222,Amphora eximia
24492,13223,Halamphora holsatica
24492,13224,Halamphora montana
24492,13225,Halamphora normanii
24492,13226,Halamphora sabiniana
24492,13227,Halamphora subangularis
24492,13228,Halamphora subcapitata
24492,13229,Halamphora submontana
24492,13230,Halamphora thumensis
14650,13231,Achnanthidium kriegeri
24526,13232,Nupela neogracillima
24492,13233,Halamphora turgida
24492,13234,Halamphora veneta
24396,13235,Brachysira follis
10467,13236,Brachysira serians var. acuta
24392,13237,Aulacoseira nivalis
24392,13238,Aulacoseira pusilla
10413,13239,Caloneis silicula fo. alpina
13049,13240,Puncticulata bodanica var. affinis
24434,13241,Discostella nana
24438,13242,Encyonopsis aequalis
24419,13243,Cymbellafalsa diluviana
24436,13244,Encyonema elginense
24436,13245,Encyonema neogracile
24416,13246,Cymbella subrostrata
24436,13247,Encyonema mesianum
24416,13248,Cymbella janischii
24436,13249,Encyonema neomesianum
24570,13250,Seminavis pusilla
5395,13251,Eunotia mucophila
10852,13252,Eunotia bilunaris var. capitata
5395,13253,Eunotia gracillima
5395,13254,Eunotia groenlandica
24571,13255,Semiorbis hemicyclus
5395,13256,Eunotia satelles
5395,13257,Eunotia tetraodon
24579,13258,Staurosira acutirostrata
24447,13259,Fragilaria mesolepta
12483,13260,Staurosira construens var. exigua
24595,13261,Ulnaria lanceolata
24561,13262,Punctastriata lancettula
24580,13263,Staurosirella subcapitata
24452,13264,Geissleria punctifera
24454,13265,Gomphonema coronatum
24454,13266,Gomphonema duplipunctatum
24507,13267,Mayamaea permitis
24445,13268,Fallacia maceria
24440,13269,Eolimna adnata
24569,13270,Sellaphora bacilloides
22535,13271,Adlafia brockmannii
24518,13272,Navigiolum canoris
12540,13273,Diadesmis confervacea fo. rostrata
24541,13274,Placoneis symmetrica
24452,13275,Geissleria declivis
24541,13276,Placoneis paraundulata
24541,13277,Placoneis significans
24438,13278,Encyonopsis lanceola
24507,13279,Mayamaea fossalis
24551,13280,Prestauroneis integra
24569,13281,Sellaphora joubaudii
24503,13282,Luticola mobiliensis
13279,13283,Mayamaea fossalis var. obsidialis
24445,13284,Fallacia ochridana
24542,13285,Placoneis anglophila var. signata
24569,13286,Sellaphora nyassensis
24576,13287,Stauroneis rostrata
22536,13288,Navicula escambia
24452,13289,Geissleria similis
24569,13290,Sellaphora stroemii
24440,13291,Eolimna subadnata
24440,13292,Eolimna subminuscula
24440,13293,Eolimna tantula
24402,13294,Cavinula weinzierlii
12869,13295,Neidium amphigomphus var. obtusum
24594,13296,Tryblionella angustata var. acuta
24593,13297,Tryblionella balatonis
24593,13298,Tryblionella salinarum
24580,13299,Staurosirella martyi
24569,13300,Sellaphora elliptica
24576,13301,Stauroneis siberica
24526,13302,Nupela gracillima
24576,13303,Stauroneis fridericiana
24569,13304,Sellaphora nana
12305,13305,Surirella subsalsa fo. minuta
24595,13306,Ulnaria acus
24595,13307,Ulnaria biceps
24595,13308,Ulnaria capitata
24595,13309,Ulnaria delicatissima
13309,13310,Ulnaria delicatissima var. angustissima
24588,13311,Tabularia gaillonii
13033,13312,Ulnaria ulna var. amphirhynchus
24595,13313,Ulnaria oxyrhyncus
13033,13314,Ulnaria ulna var. spathulifera
13033,13315,Ulnaria ulna var. subaequalis
24595,13316,Ulnaria ungeriana
24530,13317,Oxyneis binalis
10393,13318,Aulacoseira subarctica var. tenuis
24541,13319,Placoneis subplacentula
13070,13320,Psammodictyon panduriforme var. continua
24558,13321,Pseudostaurosira elliptica
24572,13322,Shionodiscus oestrupii
24454,13323,Gomphonema cathedralis
24491,13324,Grammatophora marina
24534,13325,Petroneis marina
14153,13326,Achnanthes johncarteri
24413,13327,Cyclostephanos damasii
24420,13328,Cymbellonitzschia minima
24508,13329,Melosira moniliformis var. octogona
22536,13330,Navicula jentzschii
24520,13331,Neidium dilatatum
24521,13332,Nitzschia navicularis
11862,13333,Nitzschia vitrea var. salinarum
11988,13334,Pinnularia divergens var. linearis
24576,13335,Stauroneis laterostrata
13015,13336,Aulacoseira lacustris fo. tenuior
24399,13337,Campylodiscus noricus
24409,13338,Craticula acidoclinata
12860,13339,Craticula riparia var. mollenhaueri
24447,13340,Fragilaria dilatata
24454,13341,Gomphonema cymbelloides
24454,13342,Gomphonema micropumilum
13202,13343,Navicula digitoradiata var. rostrata
22536,13344,Navicula longa
24520,13345,Neidium calvum
24520,13346,Neidium septentrionalis
11970,13347,Pinnularia hemiptera var. bielawskii
24568,13348,Scoliotropis latestriata
24576,13349,Stauroneis dubitabilis
24576,13350,Stauroneis recondita
24582,13351,Stephanodiscus yellowstonensis
24584,13352,Surirella constricta
5397,13354,Pinnularia aestuarii
24596,13355,Urosolenia longiseta
24405,13356,Cocconeiopsis regularis
24496,13357,Hippodonta lesmonensis
24569,13358,Sellaphora perhibita
12489,13359,Staurosirella pinnata var. trigona
24575,13360,Stauroforma inermis
24579,13361,Staurosira spp.
24558,13362,Pseudostaurosira spp.
24526,13363,Nupela frezelii
22536,13364,Navicula flagellifera
24444,13365,Eunotogramma laeve
5395,13366,Eunotia lewisii
24499,13367,Kobayasiella pseudosubtilissima
6462,13368,cf. Lasiopodomys deceitensis
5832,13369,Allophaiomys sp.
6856,13370,Synaptomys kansasensis
6856,13371,Synaptomys meltoni/S. kansasensis
6462,13372,cf. Microtus oeconomus
6905,13373,?Megalonyx sp.
6905,13374,?Megalonyx jeffersonii
6905,13375,cf. Megalonyx leptostomus
6905,13377,cf. Megalonyx wheatleyi
6905,13378,cf. Paramylodon harlani
5842,13379,Ceratomeryx
13379,13380,Ceratomeryx prenticei
6829,13381,cf. Sorex pratensis
6549,13382,Planisorex
13382,13383,Planisorex dixonensis
6965,13384,Sorex rexroadensis
6549,13385,cf. Sorex rexroadensis
6549,13386,cf. Sorex meltoni
6549,13387,cf. Planisorex dixonensis
6965,13388,Sorex sandersi
6549,13389,cf. Sorex sandersi
6549,13390,aff. Sorex sandersi
6829,13391,?Sorex sp.
6549,13392,aff. Sorex cinereus
6965,13393,Sorex taylori
6965,13394,Sorex leahyi
6965,13395,Sorex hagermanensis
6965,13396,Sorex powersi
5902,13397,Megatylopus
13397,13398,Megatylopus cochrani
13397,13399,Megatylopus sp.
13397,13400,Megatylopus gigas
5902,13401,cf. Megatylopus cochrani
5902,13402,cf. Megatylopus sp.
6933,13403,Platygonus pearcei
6653,13404,?Platygonus vetus
14677,13405,?Platygonus sp.
6653,13406,cf. Platygonus bicalcaratus
6653,13407,cf. Platygonus vetus
6462,13408,cf. Synaptomys vetus
5953,13409,Ophiomys
13409,13410,Ophiomys mcknighti
13409,13411,Ophiomys magilli
13409,13412,Ophiomys parvus
5953,13416,Ogmodontomys
13416,13417,Ogmodontomys sawrockensis
6860,13418,Mimomys dakotaensis
5953,13419,Loupomys
13419,13420,Loupomys monahani
13416,13421,Ogmodontomys poaphagus
5953,13423,Cosomys
13423,13424,Cosomys primus
6462,13425,?Ophiomys parvus
6462,13426,cf. Mimomys dakotaensis
6462,13427,cf. Ophiomys parvus
13409,13428,Ophiomys taylori
6462,13429,cf. Ophiomys taylori
14677,13430,?Bison latifrons
14677,13431,?Bison priscus
14677,13432,?Bison sp.
14677,13433,cf. Bison priscus
14677,13434,cf. Bison alaskensis
6778,13435,Bos sp.
14677,13436,cf. Bos sp.
14677,13437,?Pliauchenia sp.
10111,13438,Paenemarmota barbouri
10111,13439,Paenemarmota sp.
6846,13440,Mammut matthewi
6846,13441,Mammut cosoensis
6919,13442,Phenacomys deeringensis
6711,13443,Pliophenacomys
13443,13445,Pliophenacomys primaevus
13443,13446,Pliophenacomys osborni
13443,13447,Pliophenacomys sp.
13443,13449,Pliophenacomys finneyi
5953,13450,?Pliophenacomys osborni
5953,13451,cf. Pliophenacomys primaevus
5953,13452,cf. Pliophenacomys osborni
5953,13453,cf. Phenacomys gryci
6334,13454,Ondatra zibethicus /meadensis
6462,13455,cf. Ondatra zibethicus /meadensis
7002,13456,Neotoma quadriplicata
7002,13457,Neotoma (Paraneotoma) sp.
7002,13458,Neotoma taylori
7002,13459,Neotoma vaughani
7002,13460,Neotoma sp. nr. taylori
6881,13461,Neotoma ozarkensis
6462,13462,?Neotoma sp.
6462,13463,?Neotoma quadriplicata
6462,13464,cf. Neotoma quadriplicata
6462,13465,cf. Neotoma sawrockensis
6462,13466,cf. Neotoma fossilis
6910,13467,Perognathus mclaughlini
6910,13468,Perognathus maldei
6910,13469,Perognathus pearlettensis
6910,13470,Perognathus gidleyi
6910,13471,Perognathus carpenteri
6910,13472,Perognathus rexroadensis
6910,13473,Perognathus strigipredus
6462,13474,cf. Perognathinae sp.
6462,13475,cf. Perognathus rexroadensis
6462,13476,cf. Perognathus pearlettensis
6462,13477,cf. Perognathus gidleyi
6462,13478,cf. Perognathus mclaughlini
5935,13479,?Odocoileus sp.
6330,13480,Odocoileus hemionus columbianus
6893,13481,Odocoileus brachyodontus
5935,13482,cf. Odocoileus brachyodontus
13484,13483,Odocoileini
5935,13484,Capreolinae
5935,13485,Cervinae
13487,13486,Chasmaporthetes
5897,13487,Hyaenidae
13486,13488,Chasmaporthetes ossifragus
13486,13489,Chasmaporthetes sp.
19271,13490,cf. Chasmaporthetes sp.
6989,13491,Ursus abstrusus
6686,13492,cf. Ursus abstrusus
19271,13493,cf. Ursidae
19271,13494,?Ursus americanus
19271,13495,?Ursus sp.
6063,13496,cf. Smilodon gracilis
6063,13497,?Smilodon sp.
6063,13498,aff. Smilodon sp.
6993,13499,Trigonictis sp.
6968,13500,Stegomastodon primitivus
19273,13501,cf. Stegomastodon mirificus
19273,13502,cf. Stegomastodon sp.
19273,13503,?Stegomastodon sp.
5902,13504,cf. Hemiauchenia sp.
5902,13505,cf. Hemiauchenia seymourensis
5902,13506,?Hemiauchenia blancoensis
5902,13507,?Hemiauchenia macrocephala
6462,13508,cf. Sigmodon curtisi
6505,13510,Sigmodon medius
6462,13511,cf. Sigmodon medius
6962,13512,?Sigmodon minor
6462,13513,?Sigmodon sp.
5953,13514,Prosigmodon
13514,13515,Prosigmodon holocuspis
6804,13516,Cynomys hibbardi
6462,13517,?Cynomys ludovicianus
6462,13518,cf. Spermophilus howelli
6462,13519,cf. Spermophilus russelli
6462,13520,cf. Spermophilus parryii
6917,13521,Spermophilus bensoni
6462,13522,cf. Spermophilus bensoni
6917,13523,Spermophilus undulatus
6462,13525,cf. Spermophilus undulatus
6462,13526,?Spermophilus parryii
6462,13527,?Spermophilus russelli
6462,13528,?Spermophilus richardsonii
6462,13529,?Spermophilus sp.
6462,13530,?Spermophilus tridecemlineatus
6917,13531,Spermophilus boothi
7512,13532,Spermophilus cochisei
6917,13533,Spermophilus dotti
6917,13534,Spermophilus johnsoni
6917,13535,Spermophilus lorisrusselli
6917,13536,Spermophilus meltoni
6917,13537,Spermophilus rexroadensis
6761,13538,Ammospermophilus hanfordi
6912,13539,Peromyscus hagermanensis
6912,13540,Peromyscus complexus
6912,13541,Peromyscus kansasensis
6912,13542,Peromyscus cf. P. kansasensis
5953,13543,Symmetrodontomys
13543,13544,Symmetrodontomys beckensis
6912,13545,Peromyscus berendsensis
6912,13546,Peromyscus baumgartneri
6912,13547,Peromyscus ?baumgartneri
6912,13548,Peromyscus antiquus
6912,13549,Peromyscus cf. P. hagermanensis
5953,13550,Antecalomys
13550,13551,Antecalomys valensis
6912,13552,Peromyscus maximus
6912,13553,Peromyscus nosher
13409,13554,Ophiomys sp.
6912,13555,Peromyscus cf. P. baumgartneri
13543,13556,Symmetrodontomys simplicidens
6462,13557,cf. Peromyscus cragini
6462,13559,cf. Peromyscus cochrani
6462,13560,cf. Peromyscus baumgartneri
6462,13561,cf. Peromyscus hagermanensis
6462,13562,cf. Peromyscus kansasensis
